Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-01-13,SG,"Beal, Bradley",88.5,"9,600",was,v tor, 138-140,54:36,   43pt 10rb 15as 3st 2bl 4to 6trey 17-36fg 3-7ft
2019-01-13,SG,"Harden, James",74.8,"12,800",hou,@ orl, 109-116,43:01,   38pt 9rb 12as 4st 4to 1trey 11-32fg 15-16ft
2019-01-13,PG,"Curry, Stephen",71.7,"10,200",gsw,@ dal, 119-114,36:52,   48pt 6rb 5as 1st 2bl 11trey 17-32fg 3-3ft
2019-01-13,PG,"Simmons, Ben",57.9,"9,500",phi,@ nyk, 108-105,37:00,   20pt 22rb 9as 2to 10-13fg 0-2ft
2019-01-13,PG,"Bledsoe, Eric",50.4,"6,800",mil,@ atl, 133-114,26:15,   24pt 2rb 10as 2st 1bl 2trey 9-13fg 4-4ft
2019-01-13,SG,"Burks, Alec",41.6,"4,900",cle,@ lal, 101-95,32:53,   17pt 13rb 4as 1st 2trey 4-10fg 7-8ft
2019-01-13,PG,"Young, Trae",40,"6,600",atl,v mil, 114-133,33:36,   26pt 10rb 4as 4to 1trey 7-16fg 11-13ft
2019-01-13,PG,"Ball, Lonzo",39.6,"7,100",lal,v cle, 95-101,40:41,   13pt 8rb 8as 2st 1to 2trey 5-14fg 1-2ft
2019-01-13,PG,"Lillard, Damian",39.3,"9,100",por,@ den, 113-116,38:00,   26pt 4rb 7as 2to 2trey 8-21fg 8-8ft
2019-01-13,SG,"Doncic, Luka",38.7,"8,400",dal,v gsw, 114-119,31:57,   26pt 6rb 5as 1st 5to 5trey 8-18fg 5-8ft
2019-01-13,SG,"Green, Danny",36.6,"4,300",tor,@ was, 140-138,41:44,   16pt 8rb 2st 2bl 1to 3trey 5-12fg 3-4ft
2019-01-13,PG,"Lowry, Kyle",35.5,"7,700",tor,@ was, 140-138,49:42,   12pt 5rb 11as 2st 5to 2trey 4-15fg 2-3ft
2019-01-13,SG,"Wright, Delon",34.7,"4,000",tor,@ was, 140-138,21:49,   17pt 6rb 3as 1st 1bl 1trey 7-11fg 2-2ft
2019-01-13,PG,"Murray, Jamal",34.3,"7,200",den,v por, 116-113,33:25,   24pt 4rb 3as 1st 2to 1trey 9-18fg 5-5ft
2019-01-13,SG,"Middleton, Khris",32.2,"7,300",mil,@ atl, 133-114,28:09,   17pt 11rb 4as 4to 8-19fg 1-2ft
2019-01-13,SG,"Rivers, Austin",32.2,"5,100",hou,@ orl, 109-116,36:49,   25pt 1rb 2as 1st 4trey 10-14fg 1-1ft
2019-01-13,SG,"Iguodala, Andre",31.4,"4,300",gsw,@ dal, 119-114,29:58,   6pt 7rb 6as 3st 1to 1trey 2-4fg 1-2ft
2019-01-13,SG,"Brogdon, Malcolm",30.8,"6,200",mil,@ atl, 133-114,27:12,   14pt 4rb 4as 2st 1trey 5-13fg 3-4ft
2019-01-13,PG,"Mudiay, Emmanuel",29.8,"6,000",nyk,v phi, 105-108,27:32,   19pt 4rb 4as 1st 3to 1trey 7-17fg 4-4ft
2019-01-13,PG,"Ntilikina, Frank",28.4,"3,700",nyk,v phi, 105-108,27:33,   8pt 2rb 6as 2st 1bl 4-11fg 0-2ft
2019-01-13,SG,"Ross, Terrence",27.8,"5,100",orl,v hou, 116-109,28:33,   17pt 4rb 2as 1st 2trey 6-14fg 3-4ft
2019-01-13,SG,"Butler, Jimmy",27.6,"8,200",phi,@ nyk, 108-105,28:28,   16pt 8rb 2as 1to 7-15fg 2-2ft
2019-01-13,PG,"Sexton, Collin",27.1,"4,600",cle,@ lal, 101-95,33:26,   17pt 3rb 3as 1st 1to 1trey 7-14fg 2-4ft
2019-01-13,SG,"Fournier, Evan",26,"5,100",orl,v hou, 116-109,36:52,   19pt 5rb 2as 2to 1trey 6-11fg 6-6ft
2019-01-13,SG,"Redick, JJ",25.6,"5,600",phi,@ nyk, 108-105,34:13,   22pt 3rb 2as 3to 3trey 6-13fg 7-8ft
2019-01-13,SG,"McCollum, CJ",24.1,"7,000",por,@ den, 113-116,37:13,   18pt 3rb 3as 2to 4trey 7-19fg
