Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-11-29,PG,"Lowry, Kyle",45.6,"8,000",tor,v gsw, 131-128,40:47,   10pt 8rb 12as 3st 1to 2trey 4-14fg
2018-11-29,PG,"Fox, De",41.1,"7,600",sac,v lac, 121-133,31:30,   17pt 3rb 9as 2st 1bl 2to 1trey 6-13fg 4-4ft
2018-11-29,PG,"Alexander, Shai",41,"5,200",lac,@ sac, 133-121,32:28,   17pt 5rb 4as 2st 2bl 1trey 6-9fg 4-5ft
2018-11-29,SG,"Bogdanovic, Bogdan",38.8,"5,700",sac,v lac, 121-133,35:20,   26pt 4rb 6as 1to 3trey 8-20fg 7-8ft
2018-11-29,SG,"Green, Danny",32.5,"4,300",tor,v gsw, 131-128,38:31,   13pt 5rb 3as 1st 2bl 3trey 5-10fg
2018-11-29,PG,"Collison, Darren",30.6,"6,300",ind,@ lal, 96-104,26:39,   9pt 3rb 4as 4st 1trey 3-12fg 2-2ft
2018-11-29,SG,"Thompson, Klay",30.1,"7,000",gsw,@ tor, 128-131,43:50,   23pt 3rb 3as 1bl 4to 3trey 9-20fg 2-2ft
2018-11-29,SG,"Bradley, Avery",28.6,"3,700",lac,@ sac, 133-121,31:40,   16pt 3rb 6as 1bl 3to 4trey 6-10fg
2018-11-29,PG,"Joseph, Cory",27.2,"4,300",ind,@ lal, 96-104,27:07,   10pt 6rb 6as 1bl 2to 1trey 4-8fg 1-2ft
2018-11-29,SG,"Hart, Josh",25.2,"3,600",lal,v ind, 104-96,25:05,   13pt 1rb 2as 3st 1to 1trey 6-7fg 0-1ft
2018-11-29,SG,"Iguodala, Andre",24.3,"4,000",gsw,@ tor, 128-131,36:18,   6pt 4rb 5as 1st 2bl 3to 3-7fg
2018-11-29,PG,"Livingston, Shaun",22.9,"3,500",gsw,@ tor, 128-131,16:39,   4pt 2rb 7as 1st 1bl 1-5fg 2-3ft
2018-11-29,PG,"Ball, Lonzo",19.6,"6,700",lal,v ind, 104-96,33:40,   2pt 8rb 4as 2bl 4to 1-6fg
2018-11-29,SG,"Hield, Buddy",18.2,"6,000",sac,v lac, 121-133,29:52,   10pt 6rb 2as 2to 4-13fg 2-2ft
2018-11-29,SG,"Lee, Damion",15.6,"3,500",gsw,@ tor, 128-131,18:07,   7pt 3rb 2st 1to 1trey 3-7fg
2018-11-29,SG,"Pope, Kentavious",14.9,"3,800",lal,v ind, 104-96,17:47,   11pt 2rb 1as 3trey 4-7fg
2018-11-29,SG,"Williams, Louis",13.4,"6,200",lac,@ sac, 133-121,19:07,   10pt 2rb 2as 2to 1trey 3-10fg 3-3ft
2018-11-29,PG,"Cook, Quinn",11.5,"5,400",gsw,@ tor, 128-131,21:19,   8pt 1as 1st 1to 4-9fg
2018-11-29,SG,"Wright, Delon",11,"3,500",tor,v gsw, 131-128,12:03,   8pt 2as 2trey 2-3fg 2-2ft
2018-11-29,SG,"Holiday, Aaron",10.5,"4,100",ind,@ lal, 96-104,13:16,   7pt 1as 1st 1to 1trey 2-5fg 2-2ft
2018-11-29,SG,"Shumpert, Iman",9.4,"4,500",sac,v lac, 121-133,21:58,   4pt 2rb 1bl 1-3fg 2-2ft
2018-11-29,PG,"Teodosic, Milos",7.5,"3,500",lac,@ sac, 133-121,5:57,   0pt 3as 1st 0-1fg
2018-11-29,PG,"Beverley, Patrick",6.2,"3,800",lac,@ sac, 133-121,15:53,   6pt 1rb 1to 2-3fg 2-4ft
2018-11-29,SG,"Thornwell, Sindarius",5.5,"3,500",lac,@ sac, 133-121,8:39,   2pt 1as 1st 1to 1-2fg
2018-11-29,PG,"VanVleet, Fred",3.7,"4,700",tor,v gsw, 131-128,14:52,   0pt 1rb 3as 2to 0-3fg
2018-11-29,PG,"Ferrell, Yogi",1.5,"3,500",sac,v lac, 121-133,1:12,   0pt 1as
2018-11-29,SG,"III, Jacob",0,"3,500",gsw,@ tor, 128-131,00:20,   0pt
2018-11-29,SG,"III, Frank",0,"3,500",sac,v lac, 121-133,1:38,   0pt
2018-11-29,SG,"Wallace, Tyrone",0,"3,500",lac,@ sac, 133-121,00:21,   0pt
2018-11-29,SG,"McLemore, Ben",0,"3,500",sac,v lac, 121-133,0,   
2018-11-29,PG,"Sumner, Edmond",0,"3,500",ind,@ lal, 96-104,0,   
2018-11-29,PG,"Brown, Lorenzo",0,"3,500",tor,v gsw, 131-128,0,   
2018-11-29,SG,"Richardson, Malachi",0,"3,500",tor,v gsw, 131-128,0,   
2018-11-29,SG,"Mykhailiuk, Sviatoslav",0,"3,500",lal,v ind, 104-96,0,   
2018-11-29,SG,"Oladipo, Victor",0,"9,400",ind,@ lal, 96-104,0,   
2018-11-29,PG,"Caruso, Alex",0,"3,500",lal,v ind, 104-96,0,   
2018-11-29,PG,"Curry, Stephen",0,"9,500",gsw,@ tor, 128-131,0,   
2018-11-29,PG,"Rondo, Rajon",0,"4,900",lal,v ind, 104-96,0,   
2018-11-29,SG,"Reed, Davon",0,"3,500",ind,@ lal, 96-104,0,   
2018-11-29,PG,"Loyd, Jordan",0,"3,500",tor,v gsw, 131-128,0,   
2018-11-29,PG,"Robinson, Jerome",0,"3,500",lac,@ sac, 133-121,0,   
2018-11-29,SF,"Durant, Kevin",72.2,"11,500",gsw,@ tor, 128-131,42:56,   51pt 11rb 6as 1to 4trey 18-31fg 11-12ft
2018-11-29,SF,"James, LeBron",61.3,"11,400",lal,v ind, 104-96,38:09,   38pt 9rb 7as 2st 4to 2trey 15-27fg 6-10ft
2018-11-29,SF,"Leonard, Kawhi",56.1,"10,200",tor,v gsw, 131-128,44:06,   37pt 8rb 3as 1st 1bl 1to 3trey 14-24fg 6-6ft
