Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-03-05,PG,"Westbrook, Russell",60.6,"11,400",okc,@ min, 120-131,38:27,   38pt 13rb 6as 2to 5trey 15-28fg 3-7ft
2019-03-05,PG,"Conley, Mike",51.6,"8,100",mem,v por, 120-111,34:41,   40pt 3rb 4as 1st 1to 6trey 12-18fg 10-15ft
2019-03-05,PG,"Simmons, Ben",50.6,"9,900",phi,v orl, 114-106,40:21,   16pt 13rb 8as 2st 1bl 2to 6-15fg 4-5ft
2019-03-05,SG,"Harden, James",48.7,"12,100",hou,@ tor, 107-95,36:48,   35pt 1rb 3as 3st 1to 3trey 12-30fg 8-8ft
2019-03-05,PG,"Irving, Kyrie",44.5,"9,400",bos,@ gsw, 128-95,30:04,   19pt 5rb 11as 2st 3to 2trey 7-15fg 3-4ft
2019-03-05,PG,"Teague, Jeff",44,"6,300",min,v okc, 131-120,32:51,   16pt 5rb 12as 1st 1bl 2to 1trey 5-7fg 5-7ft
2019-03-05,SG,"Wright, Delon",38.3,"5,100",mem,v por, 120-111,26:27,   25pt 4rb 1as 2st 1bl 2to 1trey 9-13fg 6-7ft
2019-03-05,SG,"McCollum, CJ",34.4,"7,300",por,@ mem, 111-120,35:20,   27pt 2rb 2as 1bl 1to 3trey 9-13fg 6-6ft
2019-03-05,PG,"Paul, Chris",34.2,"8,700",hou,@ tor, 107-95,31:03,   5pt 6rb 10as 2st 1bl 2to 1-10fg 3-3ft
2019-03-05,SG,"Wiggins, Andrew",33.7,"6,400",min,v okc, 131-120,33:27,   18pt 6rb 3as 1st 1bl 2to 3trey 7-15fg 1-2ft
2019-03-05,PG,"Lillard, Damian",33.4,"9,400",por,@ mem, 111-120,36:51,   24pt 2rb 8as 5to 3trey 8-18fg 5-5ft
2019-03-05,PG,"Collison, Darren",32.8,"7,400",ind,v chi, 105-96,33:21,   22pt 4rb 2as 2st 3to 3trey 7-10fg 5-6ft
2019-03-05,PG,"Curry, Stephen",31.6,"9,400",gsw,v bos, 95-128,30:51,   23pt 3rb 4as 1st 4to 4trey 8-16fg 3-3ft
2019-03-05,SG,"Fournier, Evan",31.4,"5,500",orl,@ phi, 106-114,34:05,   25pt 2rb 2as 1st 2to 5trey 9-21fg 2-2ft
2019-03-05,SG,"LaVine, Zach",30.9,"8,000",chi,@ ind, 96-105,37:14,   27pt 2rb 3as 3to 2trey 10-22fg 5-7ft
2019-03-05,SG,"Butler, Jimmy",30.4,"8,400",phi,v orl, 114-106,34:29,   14pt 2rb 4as 3st 1to 5-10fg 4-4ft
2019-03-05,PG,"Rozier, Terry",27.5,"6,500",bos,@ gsw, 128-95,22:54,   9pt 5rb 5as 1st 1bl 1to 3-7fg 3-3ft
2019-03-05,SG,"Bradley, Avery",26.1,"5,900",mem,v por, 120-111,34:18,   14pt 3rb 3as 2st 2to 3trey 5-14fg 1-2ft
2019-03-05,PG,"Dunn, Kris",25.9,"5,800",chi,@ ind, 96-105,31:09,   5pt 7rb 5as 2st 1to 2-9fg 1-1ft
2019-03-05,PG,"Rose, Derrick",25.8,"5,600",min,v okc, 131-120,19:47,   19pt 4rb 2as 1to 8-14fg 3-3ft
