Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-02-22,PG,"Westbrook, Russell",77,"11,800",okc,v uta, 148-147,42:55,   43pt 15rb 8as 2st 1bl 5to 6trey 15-29fg 7-10ft
2019-02-22,SG,"Beal, Bradley",65.7,"9,400",was,@ cha, 110-123,41:58,   46pt 6rb 7as 1bl 1to 4trey 16-25fg 10-10ft
2019-02-22,PG,"Jackson, Reggie",56,"5,700",det,@ atl, 125-122,34:30,   32pt 5rb 8as 2st 3trey 12-22fg 5-6ft
2019-02-22,SG,"Mitchell, Donovan",50.3,"8,500",uta,@ okc, 147-148,45:35,   38pt 4rb 5as 1bl 3to 4trey 14-35fg 6-6ft
2019-02-22,PG,"Conley, Mike",48.6,"7,800",mem,v lac, 106-112,35:31,   25pt 3rb 10as 1st 2bl 4to 2trey 7-18fg 9-13ft
2019-02-22,PG,"Walker, Kemba",47.5,"10,000",cha,v was, 123-110,35:47,   27pt 5rb 11as 2to 3trey 9-25fg 6-8ft
2019-02-22,SG,"DeRozan, DeMar",44.8,"7,900",sas,@ tor, 117-120,34:10,   23pt 4rb 8as 2st 1bl 4to 7-12fg 9-9ft
2019-02-22,PG,"Young, Trae",43.4,"8,400",atl,v det, 122-125,36:41,   30pt 2rb 10as 4to 5trey 11-23fg 3-3ft
2019-02-22,SG,"LaVine, Zach",39.8,"7,800",chi,@ orl, 110-109,33:14,   22pt 4rb 6as 2st 2to 5trey 6-14fg 5-5ft
2019-02-22,SG,"Wiggins, Andrew",36.7,"7,000",min,@ nyk, 115-104,35:16,   17pt 6rb 1as 2st 2bl 1to 3trey 5-16fg 4-6ft
2019-02-22,SG,"Holiday, Jrue",36.4,"8,700",nor,@ ind, 111-126,24:46,   14pt 7rb 4as 2st 1bl 1to 1trey 5-12fg 3-5ft
2019-02-22,PG,"Murray, Jamal",35,"6,600",den,@ dal, 114-104,33:18,   12pt 5rb 4as 3st 1bl 1to 2trey 5-16fg
2019-02-22,SG,"Lamb, Jeremy",34.7,"6,600",cha,v was, 123-110,22:57,   16pt 6rb 1as 4st 2to 2trey 6-12fg 2-2ft
2019-02-22,PG,"Lowry, Kyle",34.1,"8,000",tor,v sas, 120-117,35:16,   17pt 3rb 5as 2st 1bl 3to 3trey 5-10fg 4-4ft
2019-02-22,PG,"Rose, Derrick",32.9,"5,600",min,@ nyk, 115-104,23:22,   20pt 2rb 3as 3st 3to 6-14fg 8-8ft
2019-02-22,SG,"Williams, Louis",32,"8,300",lac,@ mem, 112-106,31:52,   18pt 5rb 8as 4to 2trey 6-15fg 4-5ft
2019-02-22,PG,"Brunson, Jalen",31.9,"3,700",dal,v den, 104-114,30:30,   22pt 2rb 5as 1st 1bl 6to 3trey 8-12fg 3-3ft
2019-02-22,PG,"Mudiay, Emmanuel",31.7,"4,400",nyk,v min, 104-115,26:20,   15pt 6rb 1as 3st 1bl 4to 2trey 6-16fg 1-2ft
2019-02-22,PG,"Collison, Darren",31.2,"6,500",ind,v nor, 126-111,27:54,   10pt 1rb 12as 1st 1to 4-9fg 2-2ft
2019-02-22,SG,"Fournier, Evan",31.1,"6,200",orl,v chi, 109-110,37:35,   22pt 3rb 5as 2to 3trey 8-17fg 3-3ft
2019-02-22,PG,"Beverley, Patrick",30.3,"5,200",lac,@ mem, 112-106,31:53,   7pt 9rb 3as 2st 2bl 4to 3-7fg 1-1ft
