Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-03-28,PG,"Wall, John",63.6,"10,200",was,@ lal, 119-108,36:42,   34pt 3rb 14as 4st 3to 1trey 14-25fg 5-5ft
2017-03-28,SG,"Harden, James",52.7,"12,500",hou,v gsw, 106-113,37:52,   24pt 11rb 13as 1st 6to 1trey 5-20fg 13-13ft
2017-03-28,PG,"Curry, Stephen",52.5,"9,900",gsw,@ hou, 113-106,33:25,   32pt 10rb 7as 2st 6to 3trey 11-22fg 7-10ft
2017-03-28,SG,"McCollum, CJ",50.5,"6,900",por,v den, 122-113,39:32,   39pt 5rb 3as 1st 1to 3trey 15-24fg 6-6ft
2017-03-28,PG,"Russell, D",46.7,"6,500",lal,v was, 108-119,39:37,   28pt 6rb 9as 1bl 4to 4trey 10-21fg 4-4ft
2017-03-28,PG,"Schroder, Dennis",41.7,"7,200",atl,v pho, 95-91,39:26,   27pt 6rb 9as 1st 8to 2trey 12-27fg 1-1ft
2017-03-28,PG,"Dragic, Goran",39.8,"7,500",mia,@ det, 97-96,34:27,   28pt 4rb 4as 1bl 1to 1trey 9-16fg 9-13ft
2017-03-28,PG,"Lillard, Damian",39.7,"9,400",por,v den, 122-113,38:16,   19pt 6rb 7as 3st 3to 4trey 7-19fg 1-4ft
2017-03-28,PG,"Teague, Jeff",39.6,"7,300",ind,v min, 114-115,41:20,   20pt 3rb 10as 1st 1to 6-12fg 8-9ft
2017-03-28,SG,"Thompson, Klay",38.5,"7,000",gsw,@ hou, 113-106,37:18,   25pt 5rb 1as 2st 2bl 2to 5trey 10-20fg
2017-03-28,PG,"Ulis, Tyler",38.2,"6,000",pho,@ atl, 91-95,39:42,   15pt 6rb 10as 1st 1to 1trey 6-16fg 2-2ft
2017-03-28,PG,"Walker, Kemba",37.1,"7,800",cha,v mil, 108-118,32:38,   26pt 3rb 5as 4trey 10-19fg 2-3ft
2017-03-28,PG,"Rubio, Ricky",37,"7,700",min,@ ind, 115-114,38:19,   21pt 5rb 10as 5to 4-12fg 13-13ft
2017-03-28,SG,"Ellis, Monta",35.3,"4,400",ind,v min, 114-115,34:06,   19pt 4rb 5as 2st 1bl 2to 8-11fg 3-4ft
2017-03-28,PG,"Lin, Jeremy",34.7,"5,800",bkn,v phi, 101-106,29:59,   11pt 6rb 7as 4st 2to 4-14fg 3-4ft
2017-03-28,SG,"Antetokounmpo, Giannis",33.6,"10,300",mil,@ cha, 118-108,39:06,   20pt 8rb 2as 1bl 1to 1trey 8-13fg 3-4ft
2017-03-28,PG,"Brogdon, Malcolm",33.6,"5,600",mil,@ cha, 118-108,29:06,   14pt 3rb 10as 1st 1to 2trey 6-7fg
2017-03-28,SG,"Luwawu, Timothe",33.3,"3,500",phi,@ bkn, 106-101,32:32,   17pt 9rb 3as 1st 1bl 3to 4trey 5-12fg 3-4ft
2017-03-28,SG,"Pope, Kentavious",31,"4,400",det,v mia, 96-97,37:06,   25pt 5rb 2trey 9-22fg 5-6ft
2017-03-28,PG,"Nelson, Jameer",30.6,"5,000",den,@ por, 113-122,33:44,   23pt 3rb 4as 2to 4trey 8-11fg 3-4ft
2017-03-28,PG,"McConnell, TJ",30.4,"5,500",phi,@ bkn, 106-101,34:50,   8pt 2rb 10as 3st 1bl 3to 3-10fg 2-2ft
2017-03-28,SG,"Harris, Gary",29.9,"6,100",den,@ por, 113-122,37:16,   19pt 2rb 3as 2st 1trey 8-14fg 2-3ft
2017-03-28,PG,"Smith, Ishmael",29.6,"4,500",det,v mia, 96-97,31:05,   19pt 3rb 6as 2to 7-13fg 5-6ft
2017-03-28,PG,"Clarkson, Jordan",29.3,"5,900",lal,v was, 108-119,39:23,   22pt 4rb 3as 2to 2trey 10-19fg
2017-03-28,SG,"Dunn, Kris",25.9,"4,300",min,@ ind, 115-114,26:09,   9pt 2rb 1as 4st 3bl 1to 3-3fg 3-4ft
2017-03-28,SG,"Lamb, Jeremy",24.6,"4,700",cha,v mil, 108-118,25:42,   16pt 3rb 2as 1st 1trey 6-11fg 3-4ft
2017-03-28,SG,"Nwaba, David",24.1,"3,600",lal,v was, 108-119,22:50,   8pt 8rb 1as 3st 1bl 3to 4-5fg
2017-03-28,SG,"Richardson, Josh",24,"4,600",mia,@ det, 97-96,32:59,   9pt 5rb 4as 1st 1bl 1to 1trey 3-11fg 2-2ft
2017-03-28,PG,"Dinwiddie, Spencer",23.3,"3,500",bkn,v phi, 101-106,18:01,   10pt 4rb 5as 1st 1to 1trey 2-6fg 5-8ft
2017-03-28,SG,"Williams, Louis",22.1,"4,600",hou,v gsw, 106-113,32:10,   17pt 3rb 1as 1st 2to 5-14fg 7-8ft
2017-03-28,PG,"Livingston, Shaun",21.2,"3,500",gsw,@ hou, 113-106,16:32,   6pt 6rb 4as 1st 1bl 2to 2-2fg 2-2ft
2017-03-28,SG,"Beal, Bradley",19.7,"7,800",was,@ lal, 119-108,35:13,   16pt 1rb 3as 1bl 4to 1trey 7-16fg 1-1ft
2017-03-28,SG,"Stauskas, Nik",18.8,"3,600",phi,@ bkn, 106-101,33:23,   11pt 4rb 2as 1bl 2to 3trey 4-8fg
2017-03-28,PG,"Jones, Tyus",17.9,"3,500",min,@ ind, 115-114,12:59,   2pt 2rb 7as 2st 1to 0-2fg 2-2ft
2017-03-28,SG,"Barton, Will",17.7,"5,900",den,@ por, 113-122,19:48,   13pt 1rb 1as 1bl 6-14fg 1-1ft
2017-03-28,PG,"Udrih, Beno",17.6,"3,500",det,v mia, 96-97,16:55,   6pt 3rb 4as 1st 2-6fg 2-2ft
2017-03-28,SG,"Batum, Nicolas",15.4,"6,700",cha,v mil, 108-118,28:40,   5pt 2rb 4as 1st 2-9fg 1-1ft
2017-03-28,SG,"Gordon, Eric",14.8,"4,900",hou,v gsw, 106-113,34:17,   10pt 4rb 1bl 2to 2trey 3-9fg 2-2ft
2017-03-28,PG,"Price, Ronnie",14.6,"3,500",pho,@ atl, 91-95,14:05,   3pt 3rb 4as 1st 1trey 1-4fg
2017-03-28,PG,"Beverley, Patrick",13.7,"5,000",hou,v gsw, 106-113,31:14,   10pt 1rb 1as 1st 1to 4-9fg 2-2ft
2017-03-28,PG,"Dellavedova, Matthew",13.6,"3,500",mil,@ cha, 118-108,18:54,   8pt 3rb 4as 4to 2trey 3-5fg
2017-03-28,PG,"Whitehead, Isaiah",13.5,"3,500",bkn,v phi, 101-106,25:49,   3pt 5rb 1as 1st 1bl 1to 1trey 1-5fg
2017-03-28,SG,"LeVert, Caris",13,"4,000",bkn,v phi, 101-106,26:20,   9pt 5rb 2to 2trey 3-9fg 1-2ft
2017-03-28,SG,"McDaniels, KJ",12.8,"3,800",bkn,v phi, 101-106,18:44,   6pt 4rb 2st 2to 3-6fg
2017-03-28,PG,"Roberts, Brian",12,"3,500",cha,v mil, 108-118,8:38,   4pt 4as 1st 1-3fg 2-3ft
