Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-01-05,SG,"Harden, James",53.5,"13,000",hou,@ por, 101-110,36:59,   38pt 5rb 7as 1st 1bl 7to 5trey 13-35fg 7-7ft
2019-01-05,PG,"Curry, Stephen",51,"10,100",gsw,@ sac, 127-123,38:29,   42pt 5rb 2as 2st 6to 10trey 14-26fg 4-4ft
2019-01-05,SG,"Mitchell, Donovan",49.5,"7,400",uta,@ det, 110-105,38:15,   26pt 5rb 5as 3st 1bl 2to 1trey 10-21fg 5-6ft
2019-01-05,PG,"Simmons, Ben",49.3,"9,200",phi,v dal, 106-100,35:48,   20pt 14rb 11as 4to 9-17fg 2-6ft
2019-01-05,SG,"Hield, Buddy",44,"7,100",sac,v gsw, 123-127,34:51,   32pt 5rb 4as 8trey 12-21fg
2019-01-05,PG,"Lillard, Damian",43,"9,000",por,v hou, 110-101,36:12,   17pt 5rb 12as 2st 4to 2trey 5-15fg 5-6ft
2019-01-05,SG,"Bogdanovic, Bogdan",42.7,"6,300",sac,v gsw, 123-127,34:58,   17pt 6rb 7as 3st 1to 3trey 5-17fg 4-5ft
2019-01-05,PG,"VanVleet, Fred",42,"5,300",tor,@ mil, 123-116,35:14,   21pt 5rb 8as 1bl 5trey 6-12fg 4-4ft
2019-01-05,SG,"Holiday, Jrue",41.5,"8,600",nor,@ cle, 133-98,26:59,   22pt 5rb 3as 2st 1bl 4trey 9-13fg
2019-01-05,PG,"Brunson, Jalen",39.2,"3,600",dal,@ phi, 100-106,25:44,   13pt 11rb 8as 1st 2to 1trey 4-14fg 4-4ft
2019-01-05,SG,"McCollum, CJ",37.8,"6,700",por,v hou, 110-101,40:01,   24pt 4rb 4as 1st 3trey 9-21fg 3-4ft
2019-01-05,SG,"Clarkson, Jordan",36.3,"5,200",cle,v nor, 98-133,24:10,   23pt 4rb 3as 1st 1bl 2to 3trey 8-17fg 4-5ft
2019-01-05,SG,"Doncic, Luka",35.6,"7,800",dal,@ phi, 100-106,26:19,   14pt 8rb 4as 2st 1trey 4-16fg 5-10ft
2019-01-05,SG,"Brogdon, Malcolm",35.1,"5,700",mil,v tor, 116-123,33:26,   15pt 3rb 5as 1st 2bl 1trey 5-11fg 4-4ft
2019-01-05,SG,"Thompson, Klay",32.8,"7,600",gsw,@ sac, 127-123,39:30,   20pt 4rb 2as 1st 1bl 1to 3trey 8-15fg 1-2ft
2019-01-05,PG,"Bledsoe, Eric",32.6,"7,200",mil,v tor, 116-123,32:18,   14pt 3rb 8as 2st 3to 2trey 4-9fg 4-5ft
2019-01-05,SG,"Middleton, Khris",31.9,"7,500",mil,v tor, 116-123,32:05,   14pt 2rb 9as 1st 1to 2trey 6-13fg 0-1ft
2019-01-05,SG,"Redick, JJ",30.4,"5,600",phi,v dal, 106-100,33:33,   20pt 2rb 2as 2st 1to 2trey 8-14fg 2-3ft
2019-01-05,PG,"White, Derrick",27.8,"6,400",sas,v mem, 108-88,27:02,   19pt 4rb 1st 1bl 2to 1trey 8-9fg 2-2ft
2019-01-05,SG,"DeRozan, DeMar",26.8,"8,900",sas,v mem, 108-88,34:17,   12pt 9rb 4as 1st 5to 3-10fg 6-7ft
2019-01-05,SG,"Green, Danny",26.8,"4,100",tor,@ mil, 123-116,40:26,   12pt 9rb 1st 1bl 2to 2trey 5-7fg
2019-01-05,SG,"Jones, Jalen",26,"3,500",cle,v nor, 98-133,27:49,   15pt 5rb 3st 4to 1trey 7-13fg 0-2ft
2019-01-05,PG,"Conley, Mike",25.7,"8,400",mem,@ sas, 88-108,25:20,   21pt 1rb 3as 1to 3trey 7-12fg 4-4ft
2019-01-05,PG,"Graham, Devonte",25.6,"4,000",cha,@ den, 110-123,26:28,   10pt 3rb 8as 2trey 3-9fg 2-2ft
2019-01-05,PG,"Rubio, Ricky",25.4,"6,900",uta,@ det, 110-105,29:35,   18pt 2rb 4as 1st 4to 1trey 6-13fg 5-5ft
2019-01-05,PG,"Mills, Patty",24.4,"3,600",sas,v mem, 108-88,23:34,   15pt 2rb 4as 1st 2to 3trey 5-6fg 2-3ft
2019-01-05,PG,"Walker, Kemba",24.3,"8,900",cha,@ den, 110-123,33:18,   20pt 4rb 3as 5to 1trey 6-17fg 7-9ft
2019-01-05,PG,"Murray, Jamal",23.7,"8,000",den,v cha, 123-110,31:42,   8pt 6rb 7as 2to 2trey 3-13fg
2019-01-05,SG,"Bullock, Reggie",23.6,"4,200",det,v uta, 105-110,39:01,   19pt 3rb 2as 2to 5trey 7-14fg
2019-01-05,SG,"Rivers, Austin",22.7,"4,300",hou,@ por, 101-110,42:07,   21pt 1rb 1as 1to 5trey 8-15fg
2019-01-05,SG,"Burks, Alec",22.6,"4,500",cle,v nor, 98-133,35:36,   8pt 3rb 6as 1st 1to 2trey 2-9fg 2-2ft
2019-01-05,PG,"Fox, De",22.5,"8,500",sac,v gsw, 123-127,31:05,   8pt 7as 2st 2to 3-12fg 2-2ft
2019-01-05,SG,"Brown, Bruce",22.1,"3,500",det,v uta, 105-110,34:50,   12pt 3rb 7as 4to 3-7fg 6-6ft
2019-01-05,PG,"Payton, Elfrid",21.5,"6,200",nor,@ cle, 133-98,23:40,   13pt 3as 2st 2to 1trey 5-8fg 2-2ft
2019-01-05,PG,"McConnell, TJ",21.2,"4,900",phi,v dal, 106-100,29:21,   6pt 1rb 4as 3st 1to 2-5fg 2-4ft
2019-01-05,PG,"Carter, Jevon",21.1,"3,500",mem,@ sas, 88-108,22:40,   6pt 3rb 3as 3st 2to 2trey 2-8fg
2019-01-05,SG,"Iguodala, Andre",20.7,"4,300",gsw,@ sac, 127-123,25:35,   7pt 6rb 3as 1bl 1to 1trey 3-9fg
2019-01-05,SG,"Matthews, Wes",20.4,"4,900",dal,@ phi, 100-106,24:03,   18pt 2rb 4trey 7-11fg
2019-01-05,SG,"Korkmaz, Furkan",20.2,"3,700",phi,v dal, 106-100,27:49,   7pt 6rb 4as 1trey 2-8fg 2-2ft
2019-01-05,SG,"Craig, Torrey",20.1,"4,100",den,v cha, 123-110,28:35,   12pt 3rb 1as 1bl 2trey 4-7fg 2-4ft
2019-01-05,PG,"Hill, George",19.9,"3,800",mil,v tor, 116-123,28:20,   11pt 2rb 1as 2st 1to 1trey 2-4fg 6-6ft
