Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-02-05,SG,"Holiday, Jrue",42.5,"7,300",nor,v uta, 109-133,33:01,   28pt 5rb 3as 2st 2to 2trey 13-21fg 0-1ft
2018-02-05,SG,"Hood, Rodney",40.1,"4,000",uta,@ nor, 133-109,27:29,   30pt 3rb 3as 1st 1to 4trey 12-14fg 2-2ft
2018-02-05,SG,"Matthews, Wes",39.9,"5,500",dal,@ lac, 101-104,34:27,   23pt 2rb 5as 1st 2bl 2to 7trey 7-16fg 2-2ft
2018-02-05,PG,"Rubio, Ricky",38.1,"7,000",uta,@ nor, 133-109,32:57,   20pt 3rb 11as 2to 1trey 8-19fg 3-4ft
2018-02-05,PG,"Lillard, Damian",37.5,"8,100",por,@ det, 91-111,37:57,   20pt 5rb 5as 2st 1bl 5to 1trey 8-17fg 3-3ft
2018-02-05,SG,"Barton, Will",37.4,"7,200",den,v cha, 121-104,33:56,   18pt 2rb 8as 1st 1bl 1to 2trey 7-10fg 2-2ft
2018-02-05,PG,"Murray, Jamal",37.3,"6,600",den,v cha, 121-104,32:11,   18pt 4rb 7as 2st 2to 4trey 7-15fg
2018-02-05,SG,"LaVine, Zach",34.6,"7,400",chi,@ sac, 98-104,31:18,   27pt 3rb 2as 1st 2to 4trey 9-18fg 5-5ft
2018-02-05,PG,"Rondo, Rajon",33.6,"4,900",nor,v uta, 109-133,30:16,   18pt 3rb 8as 1st 3to 4trey 7-13fg 0-2ft
2018-02-05,PG,"Dragic, Goran",33.3,"7,000",mia,v orl, 109-111,35:39,   13pt 9rb 7as 1st 4to 1trey 5-13fg 2-4ft
2018-02-05,SG,"Harris, Gary",32.2,"6,400",den,v cha, 121-104,33:39,   27pt 1rb 2as 1st 2to 5trey 9-13fg 4-5ft
2018-02-05,SG,"Bogdanovic, Bogdan",31.8,"5,500",sac,v chi, 104-98,30:30,   15pt 4rb 4as 2st 3trey 3-9fg 6-6ft
2018-02-05,SG,"Williams, Louis",30.8,"8,400",lac,v dal, 104-101,33:30,   15pt 4rb 8as 1st 4to 1trey 5-15fg 4-4ft
2018-02-05,SG,"Holiday, Justin",30.8,"5,200",chi,@ sac, 98-104,35:42,   20pt 4rb 2as 1st 4trey 6-10fg 4-5ft
2018-02-05,PG,"Walker, Kemba",30.6,"9,000",cha,@ den, 104-121,33:20,   20pt 3rb 4as 1st 2to 3trey 6-13fg 5-6ft
