Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-02-15,SG,"Mitchell, Donovan",55.9,"13,500",,v , 144-,26:10,   20pt 7rb 9as 5st 1bl 4to 3trey 8-13fg 1-1ft
2019-02-15,PG,"Young, Trae",49.4,"11,500",,v , 144-,24:00,   25pt 7rb 10as 1bl 2to 6trey 9-19fg 1-2ft
2019-02-15,PG,"Simmons, Ben",48,"14,500",,@ , 144-,20:34,   28pt 5rb 6as 3st 4to 14-17fg 0-1ft
2019-02-15,PG,"Fox, De",40.4,"12,000",,v , 144-,22:56,   2pt 2rb 16as 5st 3to 1-3fg
2019-02-15,PG,"Alexander, Shai",37,"7,500",,@ , 144-,19:52,   15pt 5rb 6as 3st 2to 3trey 5-10fg 2-2ft
2019-02-15,SG,"Doncic, Luka",36.5,"15,000",,@ , 144-,24:01,   13pt 5rb 9as 2st 2to 3trey 5-12fg
2019-02-15,SG,"Bogdanovic, Bogdan",29,"9,000",,@ , 144-,24:00,   15pt 5rb 6as 1st 4to 5trey 5-11fg
2019-02-15,SG,"Okogie, Josh",22.8,"7,000",,@ , 144-,18:40,   13pt 4rb 4as 1to 6-10fg 1-1ft
2019-02-15,PF,"Tatum, Jayson",51.3,"11,000",,v , 144-,26:19,   30pt 9rb 3as 2st 6trey 12-24fg
2019-02-15,PF,"Kuzma, Kyle",47.2,"10,500",,v , 144-,22:04,   35pt 6rb 2as 1bl 1to 3trey 15-27fg 2-2ft
2019-02-15,PF,"Bagley, Marvin",33.5,"9,500",,v , 144-,16:54,   14pt 5rb 3as 3st 7-11fg
2019-02-15,PF,"Markkanen, Lauri",29.2,"14,000",,@ , 144-,22:24,   21pt 6rb 2as 2to 3trey 9-17fg
2019-02-15,PF,"Kurucs, Rodions",20.3,"6,000",,@ , 144-,15:33,   10pt 4rb 5as 2to 2trey 4-9fg
2019-02-15,PF,"Jackson, Jaren",20.2,"10,000",,v , 144-,15:32,   10pt 6rb 1st 2trey 4-6fg
2019-02-15,SF,"Osman, Cedi",16.6,"7,500",,@ , 144-,15:07,   2pt 3rb 4as 2st 1to 1-6fg
2019-02-15,SF,"Knox, Kevin",14.9,"8,000",,v , 144-,16:08,   11pt 2rb 1as 1trey 5-9fg
2019-02-15,SF,"Anunoby, OG",14.9,"6,000",,@ , 144-,17:36,   12pt 2rb 1as 1to 6-8fg
2019-02-15,PF,"Collins, John",13.4,"12,500",,v , 144-,14:58,   12pt 2rb 1to 6-7fg
2019-02-15,C,"Ayton, Deandre",32.1,"11,500",,@ , 144-,22:13,   15pt 8rb 5as 7-12fg 1-1ft
2019-02-15,C,"Allen, Jarrett",13.5,"8,500",,v , 144-,14:59,   2pt 5rb 1as 2bl 2to 0-2fg 2-2ft
