Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-03-28,PG,"Fox, De",59,"8,600",sac,@ nor, 118-121,37:08,   25pt 5rb 12as 3st 1bl 2to 1trey 11-22fg 2-3ft
2019-03-28,SG,"Middleton, Khris",58.3,"7,000",mil,v lac, 128-118,33:14,   39pt 9rb 5as 1st 2to 4trey 16-25fg 3-3ft
2019-03-28,PG,"Dragic, Goran",56.9,"5,000",mia,v dal, 105-99,37:30,   23pt 12rb 11as 1st 1bl 3to 9-17fg 5-7ft
2019-03-28,SG,"Harden, James",56.2,"12,000",hou,v den, 112-85,32:20,   38pt 6rb 6as 1st 1bl 4to 5trey 10-22fg 13-14ft
2019-03-28,SG,"DeRozan, DeMar",43.4,"8,800",sas,v cle, 116-110,34:55,   25pt 2rb 8as 2st 2to 10-12fg 5-5ft
2019-03-28,PG,"Forbes, Bryn",41.2,"3,900",sas,v cle, 116-110,34:39,   19pt 6rb 4as 3st 3trey 8-13fg 0-1ft
2019-03-28,PG,"Alexander, Shai",37.2,"5,300",lac,@ mil, 118-128,31:46,   21pt 6rb 2as 1st 2bl 3to 1trey 8-15fg 4-5ft
2019-03-28,PG,"VanVleet, Fred",36.6,"5,400",tor,@ nyk, 117-92,32:04,   12pt 3rb 8as 1st 2bl 4trey 4-13fg
2019-03-28,PG,"Bledsoe, Eric",35.4,"7,700",mil,v lac, 128-118,31:26,   15pt 7rb 8as 1st 3to 3trey 5-11fg 2-2ft
2019-03-28,PG,"Murray, Jamal",35.3,"7,000",den,@ hou, 85-112,26:21,   20pt 4rb 3as 2st 7-14fg 6-7ft
2019-03-28,PG,"Payton, Elfrid",34.3,"7,500",nor,v sac, 121-118,36:21,   16pt 4rb 9as 1bl 3to 7-14fg 2-2ft
2019-03-28,SG,"Ellington, Wayne",34,"3,700",det,v orl, 115-98,30:57,   25pt 3st 7trey 9-16fg
2019-03-28,SG,"Doncic, Luka",33.1,"9,800",dal,@ mia, 99-105,30:42,   19pt 8rb 7as 6to 3trey 6-18fg 4-6ft
2019-03-28,SG,"Butler, Jimmy",32.9,"8,500",phi,v bkn, 123-110,36:45,   9pt 7rb 3as 3st 1bl 1to 1trey 3-10fg 2-2ft
2019-03-28,PG,"Simmons, Ben",32.8,"9,800",phi,v bkn, 123-110,29:56,   16pt 4rb 8as 1st 3to 7-14fg 2-4ft
2019-03-28,SG,"LeVert, Caris",32.3,"5,200",bkn,@ phi, 110-123,28:19,   18pt 4rb 3as 1st 1bl 1to 2trey 6-14fg 4-6ft
2019-03-28,PG,"Augustin, DJ",31.8,"5,900",orl,@ det, 98-115,31:17,   18pt 4rb 4as 1st 1bl 3to 2trey 7-12fg 2-3ft
2019-03-28,PG,"Sexton, Collin",28.9,"6,300",cle,@ sas, 110-116,34:51,   24pt 2rb 3as 2to 3trey 10-17fg 1-2ft
2019-03-28,PG,"Paul, Chris",28.8,"8,000",hou,v den, 112-85,30:16,   9pt 4rb 8as 2st 3to 3-10fg 3-3ft
2019-03-28,SG,"Hield, Buddy",27.9,"7,400",sac,@ nor, 118-121,32:50,   27pt 2rb 1as 3to 1trey 11-21fg 4-4ft
2019-03-28,PG,"Smith, Ishmael",27.8,"4,000",det,v orl, 115-98,28:13,   15pt 4rb 6as 1to 1trey 7-14fg
2019-03-28,SG,"Wade, Dwyane",27.4,"5,800",mia,v dal, 105-99,28:09,   11pt 2rb 2as 4st 1to 1trey 4-14fg 2-2ft
2019-03-28,SG,"Rivers, Austin",26.7,"3,500",hou,v den, 112-85,28:44,   15pt 1rb 3as 1st 1bl 3trey 6-10fg 0-1ft
2019-03-28,SG,"Russell, D",25.8,"9,500",bkn,@ phi, 110-123,27:32,   13pt 4rb 8as 1st 7to 1trey 6-19fg 0-2ft
2019-03-28,SG,"Morris, Monte",25.6,"4,000",den,@ hou, 85-112,26:41,   16pt 3rb 4as 1trey 5-9fg 5-5ft
2019-03-28,PG,"Lin, Jeremy",25.5,"3,500",tor,@ nyk, 117-92,25:34,   12pt 5rb 5as 1trey 4-8fg 3-4ft
2019-03-28,SG,"Green, Danny",24.8,"3,900",tor,@ nyk, 117-92,20:22,   15pt 4rb 2as 1st 1to 5trey 5-9fg
2019-03-28,PG,"Brunson, Jalen",23.6,"5,200",dal,@ mia, 99-105,31:40,   13pt 3rb 4as 1st 2to 2trey 5-11fg 1-4ft
2019-03-28,SG,"Clarkson, Jordan",22.7,"5,700",cle,@ sas, 110-116,21:00,   10pt 6rb 3as 1st 2to 1trey 4-15fg 1-2ft
2019-03-28,PG,"Dinwiddie, Spencer",22.4,"5,800",bkn,@ phi, 110-123,26:09,   13pt 2rb 4as 1st 2to 1trey 4-9fg 4-4ft
2019-03-28,SG,"Belinelli, Marco",22.4,"3,700",sas,v cle, 116-110,22:41,   16pt 2rb 2as 1st 2to 2trey 7-11fg
2019-03-28,SG,"Bogdanovic, Bogdan",21.7,"4,900",sac,@ nor, 118-121,18:43,   14pt 1rb 3as 1bl 1to 2trey 6-10fg
2019-03-28,PG,"Allen, Kadeem",21.2,"3,600",nyk,v tor, 92-117,18:49,   18pt 1rb 2as 1bl 4to 1trey 6-9fg 5-5ft
2019-03-28,SG,"Waiters, Dion",19.9,"4,500",mia,v dal, 105-99,33:46,   17pt 2rb 1as 1to 3trey 6-17fg 2-3ft
2019-03-28,SG,"Brown, Sterling",19.5,"4,200",mil,v lac, 128-118,23:42,   15pt 1as 1bl 3trey 6-10fg
2019-03-28,PG,"Shamet, Landry",19.2,"3,900",lac,@ mil, 118-128,30:38,   13pt 1rb 4as 1to 4trey 4-9fg 1-1ft
2019-03-28,PG,"Lowry, Kyle",18.8,"6,800",tor,@ nyk, 117-92,25:08,   7pt 4rb 2as 2st 2to 1trey 3-10fg
2019-03-28,SG,"Shumpert, Iman",18.6,"3,500",hou,v den, 112-85,25:11,   7pt 8rb 2as 1to 1trey 3-5fg
2019-03-28,SG,"Ross, Terrence",18.4,"5,000",orl,@ det, 98-115,31:55,   10pt 2rb 2as 1st 3-11fg 4-4ft
2019-03-28,PG,"Mills, Patty",18.3,"3,600",sas,v cle, 116-110,23:22,   11pt 4rb 3as 2to 3trey 4-11fg
2019-03-28,PG,"White, Derrick",18.2,"6,500",sas,v cle, 116-110,19:44,   6pt 1rb 4as 1st 1bl 1to 1trey 2-3fg 1-2ft
2019-03-28,SG,"Gordon, Eric",18.2,"4,800",hou,v den, 112-85,26:36,   18pt 1rb 1to 4trey 7-11fg
2019-03-28,PG,"Knight, Brandon",18.2,"3,500",cle,@ sas, 110-116,31:53,   14pt 1rb 2as 1st 3to 2trey 6-9fg
2019-03-28,SG,"Galloway, Langston",18,"3,500",det,v orl, 115-98,28:13,   12pt 2as 1st 2trey 4-9fg 2-2ft
2019-03-28,PG,"Robinson, Jerome",17.9,"3,500",lac,@ mil, 118-128,21:43,   9pt 2rb 1as 1st 1bl 1to 2trey 3-5fg 1-1ft
2019-03-28,SG,"Nwaba, David",17.6,"3,500",cle,@ sas, 110-116,18:38,   11pt 3rb 1st 1trey 5-6fg
2019-03-28,SG,"Fournier, Evan",16.7,"5,600",orl,@ det, 98-115,29:07,   13pt 1rb 3as 2to 1trey 6-15fg 0-1ft
2019-03-28,SG,"Temple, Garrett",15.5,"3,800",lac,@ mil, 118-128,36:26,   0pt 5rb 5as 1st 1to 0-6fg
2019-03-28,PG,"Mudiay, Emmanuel",15.3,"6,600",nyk,v tor, 92-117,25:19,   11pt 4rb 1as 2to 4-12fg 3-4ft
2019-03-28,SG,"Connaughton, Pat",15,"5,100",mil,v lac, 128-118,30:05,   6pt 5rb 1st 1trey 2-3fg 1-2ft
2019-03-28,PG,"Jackson, Reggie",14.2,"5,100",det,v orl, 115-98,19:47,   5pt 1rb 4as 1st 1to 2-8fg 1-2ft
