Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-01-20,PG,"Beverley, Patrick",53.9,"4,400",lac,@ sas, 103-95,41:35,   18pt 12rb 5as 4st 1bl 1to 4trey 5-9fg 4-6ft
2019-01-20,SG,"Oladipo, Victor",42.9,"7,800",ind,v cha, 120-95,31:53,   21pt 2rb 7as 3st 2trey 8-20fg 3-3ft
2019-01-20,PG,"Walker, Kemba",41.3,"9,300",cha,@ ind, 95-120,36:48,   23pt 4rb 7as 1st 1bl 3to 3trey 8-18fg 4-5ft
2019-01-20,PG,"Collison, Darren",40.1,"6,100",ind,v cha, 120-95,30:19,   19pt 3rb 9as 2st 2to 3trey 8-14fg
2019-01-20,PG,"Rose, Derrick",39.3,"6,500",min,v pho, 116-114,37:36,   31pt 4rb 3as 1to 12-24fg 7-9ft
2019-01-20,SG,"Booker, Devin",29.2,"8,100",pho,@ min, 114-116,32:57,   18pt 6rb 6as 5to 1trey 7-15fg 3-4ft
2019-01-20,SG,"Bradley, Avery",28,"3,600",lac,@ sas, 103-95,41:19,   15pt 5rb 4as 1st 2to 3trey 6-15fg
2019-01-20,PG,"White, Derrick",26,"5,800",sas,v lac, 95-103,34:41,   9pt 5rb 4as 2st 1bl 4to 1trey 3-8fg 2-4ft
2019-01-20,SG,"DeRozan, DeMar",22.9,"8,400",sas,v lac, 95-103,28:58,   8pt 7rb 3as 1st 1bl 4to 4-16fg
2019-01-20,SG,"Monk, Malik",20.6,"3,800",cha,@ ind, 95-120,15:47,   11pt 3rb 2as 2st 3to 2trey 4-9fg 1-2ft
2019-01-20,SG,"Belinelli, Marco",20.1,"4,500",sas,v lac, 95-103,26:38,   12pt 3rb 3as 2trey 4-9fg 2-2ft
2019-01-20,PG,"Teague, Jeff",20,"6,300",min,v pho, 116-114,23:36,   4pt 5rb 8as 2to 1trey 1-3fg 1-1ft
2019-01-20,SG,"Lamb, Jeremy",19,"6,000",cha,@ ind, 95-120,29:50,   10pt 5rb 2as 1bl 3to 2trey 4-13fg
2019-01-20,SG,"Crawford, Jamal",17.9,"3,500",pho,@ min, 114-116,21:05,   11pt 2rb 3as 1trey 4-8fg 2-5ft
2019-01-20,PG,"Mills, Patty",16.6,"4,200",sas,v lac, 95-103,18:57,   6pt 3rb 2as 1st 1bl 2to 2-5fg 2-2ft
2019-01-20,SG,"Wiggins, Andrew",15.2,"6,700",min,v pho, 116-114,39:58,   10pt 6rb 2to 1trey 3-14fg 3-7ft
2019-01-20,PG,"Joseph, Cory",13.9,"4,200",ind,v cha, 120-95,23:04,   6pt 2rb 1as 1st 1bl 2to 2trey 2-5fg
2019-01-20,PG,"Alexander, Shai",13.3,"3,600",lac,@ sas, 103-95,37:40,   7pt 4rb 3as 3to 1trey 3-15fg
2019-01-20,PG,"Melton, De",12.9,"5,600",pho,@ min, 114-116,13:03,   4pt 2rb 3as 1st 1to 2-4fg
2019-01-20,PG,"Parker, Tony",11.2,"3,600",cha,@ ind, 95-120,15:21,   5pt 1rb 4as 1to 2-5fg 1-2ft
2019-01-20,SG,"Okogie, Josh",10.7,"4,300",min,v pho, 116-114,11:05,   4pt 1rb 1as 1st 1bl 2to 1-4fg 2-2ft
2019-01-20,PG,"Bayless, Jerryd",10.4,"3,500",min,v pho, 116-114,21:50,   7pt 2rb 2as 2to 1trey 3-6fg
2019-01-20,PG,"Forbes, Bryn",8.4,"4,300",sas,v lac, 95-103,27:02,   3pt 2rb 2as 1st 3to 1trey 1-5fg
2019-01-20,SG,"Wallace, Tyrone",5.2,"3,500",lac,@ sas, 103-95,6:48,   1pt 1rb 1st 0-1fg 1-2ft
2019-01-20,PG,"Okobo, Elie",4.5,"3,600",pho,@ min, 114-116,6:28,   4pt 1as 1to 2-5fg
2019-01-20,SG,"Thornwell, Sindarius",4,"3,500",lac,@ sas, 103-95,9:53,   4pt 1trey 1-2fg 1-2ft
2019-01-20,SG,"Holiday, Aaron",3,"3,600",ind,v cha, 120-95,2:14,   3pt 1trey 1-2fg
