Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2018-10-16,PG,"Simmons, Ben",64,"10,000",phi,@ bos, 87-105,42:45,   19pt 15rb 8as 4st 2bl 3to 7-14fg 5-11ft
2018-10-16,PG,"Curry, Stephen",55.1,"9,600",gsw,v okc, 108-100,36:37,   32pt 8rb 9as 1st 3to 5trey 11-20fg 5-5ft
2018-10-16,SG,"Schroder, Dennis",46.8,"6,100",okc,@ gsw, 100-108,34:05,   21pt 9rb 6as 2st 1bl 3to 2trey 7-19fg 5-6ft
2018-10-16,PG,"Rozier, Terry",24.1,"4,100",bos,v phi, 105-87,26:31,   11pt 8rb 1as 1bl 1to 1trey 5-10fg
2018-10-16,SG,"Redick, JJ",19.9,"5,100",phi,@ bos, 87-105,29:46,   16pt 2rb 1as 2trey 7-17fg
2018-10-16,PG,"Irving, Kyrie",19.3,"8,400",bos,v phi, 105-87,29:00,   7pt 4rb 7as 3to 1trey 2-14fg 2-2ft
2018-10-16,SG,"Brown, Jaylen",19,"5,900",bos,v phi, 105-87,28:23,   12pt 5rb 2as 2to 1trey 5-13fg 1-2ft
2018-10-16,SG,"Thompson, Klay",16.8,"6,800",gsw,v okc, 108-100,34:59,   14pt 4rb 2to 1trey 5-20fg 3-3ft
2018-10-16,PG,"Livingston, Shaun",13.1,"3,500",gsw,v okc, 108-100,14:34,   6pt 3rb 1as 1st 1to 3-5fg
2018-10-16,SG,"Smart, Marcus",13.1,"5,700",bos,v phi, 105-87,25:01,   7pt 3rb 3as 2to 2trey 2-4fg 1-2ft
2018-10-16,PG,"Fultz, Markelle",11.6,"5,700",phi,@ bos, 87-105,24:20,   5pt 3rb 2as 1st 3to 2-7fg 1-2ft
2018-10-16,SG,"Abrines, Alex",10.4,"3,700",okc,@ gsw, 100-108,23:28,   8pt 2rb 2trey 3-8fg
2018-10-16,PG,"McConnell, TJ",9.7,"3,600",phi,@ bos, 87-105,22:26,   4pt 1rb 3as 2-5fg
2018-10-16,SG,"Diallo, Hamidou",9.7,"3,500",okc,@ gsw, 100-108,8:37,   4pt 1rb 1as 1st 2-4fg 0-1ft
2018-10-16,PG,"Felton, Raymond",9.1,"3,600",okc,@ gsw, 100-108,13:55,   6pt 3rb 1as 2to 1-5fg 4-5ft
2018-10-16,SG,"Iguodala, Andre",7.4,"4,300",gsw,v okc, 108-100,10:23,   2pt 2rb 2as 1-2fg
2018-10-16,SG,"Ferguson, Terrance",5.3,"3,500",okc,@ gsw, 100-108,26:31,   0pt 4rb 1as 1to 0-2fg
2018-10-16,PG,"Cook, Quinn",4.7,"3,500",gsw,v okc, 108-100,13:12,   3pt 1rb 1as 1to 1trey 1-2fg
2018-10-16,PG,"Wanamaker, Brad",3.2,"3,500",bos,v phi, 105-87,00:49,   2pt 1rb 1-1fg
